time;PV3;WP7;WP10;mv_rural_qload;mv_rural_pload;HS4_pload;HS4_qload;HS5_pload;HS5_qload
01.02.2016 18:45;0;0.640233;0.421554;-0.000937;0.242924;0.557599;0.183274;0.88255;0.29008
01.02.2016 19:00;0;0.666492;0.436739;0.086373;0.306826;0.548016;0.180124;0.874176;0.287328
01.02.2016 19:15;0;0.64078;0.458062;0.107425;0.296492;0.529197;0.173939;0.86397;0.283973
01.02.2016 19:30;0;0.615067;0.479385;0.086656;0.310687;0.510378;0.167753;0.853764;0.280619
01.02.2016 19:45;0;0.589355;0.500708;0.050706;0.282879;0.491558;0.161567;0.843558;0.277264
01.02.2016 20:00;0;0.563643;0.522031;0.028804;0.245713;0.472739;0.155382;0.833353;0.27391
01.02.2016 20:15;0;0.529739;0.480503;0.028695;0.265909;0.462334;0.151962;0.824362;0.270955
01.02.2016 20:30;0;0.495835;0.438974;0.012769;0.227404;0.451929;0.148542;0.815372;0.268
01.02.2016 20:45;0;0.461931;0.397446;-0.00576;0.236212;0.441524;0.145122;0.806382;0.265045
01.02.2016 21:00;0;0.428028;0.355917;0.007015;0.231774;0.431119;0.141702;0.797392;0.26209
01.02.2016 21:15;0;0.426086;0.333756;-0.009803;0.232345;0.422997;0.139032;0.791141;0.260036
01.02.2016 21:30;0;0.424144;0.311594;-0.012992;0.221906;0.414874;0.136363;0.784891;0.257981
01.02.2016 21:45;0;0.422202;0.289433;-0.031827;0.179873;0.406752;0.133693;0.77864;0.255927
01.02.2016 22:00;0;0.42026;0.267271;-0.065139;0.164202;0.39863;0.131023;0.77239;0.253872
01.02.2016 22:15;0;0.421713;0.22808;-0.050416;0.195956;0.388581;0.12772;0.76026;0.249885
01.02.2016 22:30;0;0.423166;0.188889;-0.03726;0.189997;0.378532;0.124417;0.748131;0.245899
01.02.2016 22:45;0;0.424619;0.149698;-0.038673;0.179885;0.368483;0.121115;0.736001;0.241912
01.02.2016 23:00;0;0.426072;0.110506;-0.041266;0.16885;0.358434;0.117812;0.723872;0.237925
01.02.2016 23:15;0;0.362196;0.108442;-0.036884;0.159752;0.351748;0.115614;0.715129;0.235052
01.02.2016 23:30;0;0.298321;0.106378;-0.0322;0.157226;0.345062;0.113416;0.706386;0.232178
01.02.2016 23:45;0;0.234446;0.104313;-0.043589;0.157274;0.338376;0.111219;0.697643;0.229304
02.02.2016 00:00;0;0.170571;0.102249;-0.053455;0.140011;0.33169;0.109021;0.6889;0.22643
02.02.2016 00:15;0;0.162331;0.107998;-0.049254;0.151021;0.328263;0.107895;0.682607;0.224362
02.02.2016 00:30;0;0.154091;0.113748;-0.0402;0.181084;0.324836;0.106769;0.676314;0.222294
02.02.2016 00:45;0;0.145851;0.119497;-0.069202;0.129737;0.32141;0.105642;0.670022;0.220226
02.02.2016 01:00;0;0.137612;0.125246;-0.09201;0.100367;0.317983;0.104516;0.663729;0.218157
02.02.2016 01:15;0;0.128129;0.118849;-0.104735;0.090785;0.316678;0.104087;0.661344;0.217373
02.02.2016 01:30;0;0.118646;0.112451;-0.122848;0.067844;0.315372;0.103658;0.658959;0.216589
02.02.2016 01:45;0;0.109163;0.106054;-0.112801;0.07193;0.314067;0.103229;0.656574;0.215805
02.02.2016 02:00;0;0.0996808;0.0996562;-0.120892;0.069814;0.312762;0.1028;0.654189;0.215022
02.02.2016 02:15;0;0.100399;0.0938771;-0.09761;0.092135;0.312914;0.10285;0.655954;0.215602
02.02.2016 02:30;0;0.101116;0.0880979;-0.085331;0.109676;0.313065;0.1029;0.657718;0.216182
02.02.2016 02:45;0;0.101834;0.0823188;-0.061298;0.129232;0.313217;0.102949;0.659483;0.216762
02.02.2016 03:00;0;0.102552;0.0765397;-0.036702;0.145958;0.313369;0.102999;0.661248;0.217342
02.02.2016 03:15;0;0.0977503;0.0768625;-0.064564;0.13253;0.315489;0.103696;0.665599;0.218772
02.02.2016 03:30;0;0.0929486;0.0771853;-0.050206;0.11293;0.317609;0.104393;0.669951;0.220202
02.02.2016 03:45;0;0.0881469;0.0775081;-0.060428;0.092429;0.319729;0.10509;0.674302;0.221632
02.02.2016 04:00;0;0.0833452;0.0778309;-0.109669;0.081194;0.32185;0.105787;0.678654;0.223063
02.02.2016 04:15;0;0.0798423;0.0781971;-0.120184;0.073568;0.329506;0.108304;0.686181;0.225537
02.02.2016 04:30;0;0.0763393;0.0785633;-0.115609;0.081653;0.337163;0.11082;0.693709;0.228011
02.02.2016 04:45;0;0.0728364;0.0789294;-0.085497;0.097814;0.34482;0.113337;0.701237;0.230485
02.02.2016 05:00;0;0.0693335;0.0792956;-0.073841;0.114074;0.352477;0.115854;0.708764;0.23296
02.02.2016 05:15;0;0.0758185;0.0805202;-0.07179;0.128674;0.372058;0.12229;0.729875;0.239898
02.02.2016 05:30;0;0.0823034;0.0817449;-0.057226;0.134491;0.391639;0.128725;0.750986;0.246837
02.02.2016 05:45;0;0.0887883;0.0829695;-0.050908;0.130368;0.41122;0.135161;0.772097;0.253776
02.02.2016 06:00;0;0.0952733;0.0841941;-0.053262;0.123526;0.430801;0.141597;0.793208;0.260715
02.02.2016 06:15;0;0.0956179;0.0833204;-0.021889;0.150878;0.452898;0.14886;0.817811;0.268802
02.02.2016 06:30;0;0.0959624;0.0824467;-0.059265;0.145429;0.474995;0.156123;0.842414;0.276888
02.02.2016 06:45;0;0.096307;0.081573;-0.062126;0.140999;0.497092;0.163386;0.867017;0.284975
02.02.2016 07:00;0;0.0966516;0.0806993;-0.071788;0.13008;0.519189;0.170649;0.89162;0.293061
02.02.2016 07:15;0.0147515;0.0931268;0.0771504;-0.039823;0.186501;0.528783;0.173803;0.907626;0.298322
02.02.2016 07:30;0.0295031;0.0896019;0.0736016;-0.041143;0.188102;0.538377;0.176956;0.923633;0.303583
02.02.2016 07:45;0.0442546;0.0860771;0.0700528;-0.042747;0.178695;0.547971;0.180109;0.939639;0.308845
02.02.2016 08:00;0.0590062;0.0825522;0.0665039;-0.014087;0.175737;0.557565;0.183263;0.955646;0.314106
02.02.2016 08:15;0.091405;0.0831105;0.0668065;-0.047512;0.189053;0.549742;0.180691;0.958964;0.315196
02.02.2016 08:30;0.123804;0.0836688;0.067109;-0.054592;0.166755;0.541919;0.17812;0.962282;0.316287
02.02.2016 08:45;0.156203;0.0842272;0.0674115;-0.060068;0.193834;0.534096;0.175549;0.9656;0.317377
02.02.2016 09:00;0.188601;0.0847855;0.067714;-0.014806;0.184985;0.526272;0.172977;0.968917;0.318468
02.02.2016 09:15;0.20022;0.0807632;0.0674414;-0.019824;0.210137;0.523118;0.171941;0.973281;0.319902
02.02.2016 09:30;0.211839;0.0767409;0.0671688;0.033319;0.257336;0.519963;0.170904;0.977644;0.321336
02.02.2016 09:45;0.223457;0.0727186;0.0668962;0.01805;0.259313;0.516808;0.169867;0.982008;0.32277
02.02.2016 10:00;0.235076;0.0686963;0.0666236;0.004124;0.274768;0.513654;0.16883;0.986371;0.324204
02.02.2016 10:15;0.244246;0.065301;0.0714192;-0.003205;0.262863;0.515211;0.169342;0.987079;0.324437
02.02.2016 10:30;0.253417;0.0619057;0.0762147;0.002227;0.27417;0.516769;0.169854;0.987788;0.32467
02.02.2016 10:45;0.262587;0.0585104;0.0810103;0.020328;0.272912;0.518326;0.170366;0.988496;0.324903
02.02.2016 11:00;0.271758;0.0551151;0.0858058;0.014114;0.256613;0.519884;0.170878;0.989205;0.325136
02.02.2016 11:15;0.279556;0.0492185;0.076366;-0.013379;0.253112;0.512581;0.168477;0.982645;0.32298
02.02.2016 11:30;0.287355;0.0433219;0.0669261;-0.042922;0.198837;0.505279;0.166077;0.976086;0.320824
02.02.2016 11:45;0.295153;0.0374253;0.0574863;-0.036083;0.189463;0.497976;0.163677;0.969527;0.318668
02.02.2016 12:00;0.302952;0.0315287;0.0480465;-0.056728;0.180454;0.490674;0.161277;0.962968;0.316512
02.02.2016 12:15;0.298393;0.0320904;0.0429406;-0.070158;0.177671;0.486544;0.159919;0.957626;0.314756
02.02.2016 12:30;0.293835;0.0326521;0.0378347;-0.064099;0.177442;0.482414;0.158562;0.952284;0.313001
02.02.2016 12:45;0.289276;0.0332138;0.0327289;-0.015438;0.21609;0.478285;0.157205;0.946943;0.311245
02.02.2016 13:00;0.284718;0.0337755;0.027623;0.010901;0.257247;0.474155;0.155847;0.941601;0.309489
02.02.2016 13:15;0.277423;0.0359196;0.0333135;0.003362;0.263127;0.47225;0.155221;0.940563;0.309148
02.02.2016 13:30;0.270129;0.0380636;0.0390039;0.025125;0.266798;0.470345;0.154595;0.939526;0.308807
02.02.2016 13:45;0.262834;0.0402076;0.0446944;0.027806;0.2593;0.468441;0.153969;0.938489;0.308466
02.02.2016 14:00;0.25554;0.0423516;0.0503848;0.030294;0.242093;0.466536;0.153343;0.937451;0.308125
02.02.2016 14:15;0.207709;0.0516674;0.0701431;0.021768;0.246032;0.466025;0.153175;0.937632;0.308185
02.02.2016 14:30;0.159878;0.0609832;0.0899014;-0.012652;0.211455;0.465515;0.153007;0.937812;0.308244
02.02.2016 14:45;0.112048;0.070299;0.10966;-0.062355;0.21066;0.465004;0.152839;0.937993;0.308303
02.02.2016 15:00;0.0642173;0.0796148;0.129418;-0.058844;0.181891;0.464493;0.152672;0.938173;0.308363
02.02.2016 15:15;0.048163;0.0911408;0.153617;-0.021983;0.215572;0.468498;0.153988;0.934341;0.307103
02.02.2016 15:30;0.0321087;0.102667;0.177815;-0.001456;0.247373;0.472502;0.155304;0.930509;0.305844
02.02.2016 15:45;0.0160543;0.114193;0.202014;0.005504;0.250281;0.476506;0.15662;0.926677;0.304584
02.02.2016 16:00;0;0.125719;0.226213;0.00706;0.270962;0.480511;0.157936;0.922845;0.303325
02.02.2016 16:15;0;0.124771;0.228091;-0.028402;0.244661;0.49672;0.163264;0.926357;0.304479
02.02.2016 16:30;0;0.123823;0.229969;-0.043956;0.197498;0.51293;0.168592;0.929869;0.305633
02.02.2016 16:45;0;0.122876;0.231848;-0.04271;0.188535;0.529139;0.17392;0.933381;0.306787
02.02.2016 17:00;0;0.121928;0.233726;-0.064618;0.179917;0.545348;0.179247;0.936892;0.307942
02.02.2016 17:15;0;0.125905;0.227885;-0.077057;0.16855;0.555969;0.182738;0.930575;0.305865
02.02.2016 17:30;0;0.129883;0.222044;-0.065003;0.163596;0.566591;0.186229;0.924257;0.303789
02.02.2016 17:45;0;0.13386;0.216202;-0.067173;0.205785;0.577212;0.18972;0.917939;0.301712
02.02.2016 18:00;0;0.137837;0.210361;-0.055372;0.208688;0.587833;0.193211;0.911621;0.299635
02.02.2016 18:15;0;0.148235;0.214764;-0.050183;0.190574;0.578274;0.19007;0.903311;0.296904
02.02.2016 18:30;0;0.158632;0.219166;-0.085986;0.196913;0.568716;0.186928;0.895;0.294172
02.02.2016 18:45;0;0.169029;0.223569;-0.030645;0.241399;0.559157;0.183786;0.88669;0.291441
02.02.2016 19:00;0;0.179426;0.227972;0.015129;0.271505;0.549599;0.180644;0.87838;0.288709
02.02.2016 19:15;0;0.176854;0.222369;0.017182;0.281451;0.530845;0.17448;0.868821;0.285568
02.02.2016 19:30;0;0.174282;0.216767;0.001107;0.229062;0.512092;0.168316;0.859262;0.282426
02.02.2016 19:45;0;0.17171;0.211165;-0.006217;0.257653;0.493338;0.162152;0.849703;0.279284
02.02.2016 20:00;0;0.169137;0.205562;-0.00373;0.256781;0.474585;0.155989;0.840144;0.276142
02.02.2016 20:15;0;0.159425;0.191588;0.004367;0.244597;0.463819;0.15245;0.830367;0.272928
02.02.2016 20:30;0;0.149713;0.177613;-0.009827;0.244972;0.453053;0.148911;0.820589;0.269715
02.02.2016 20:45;0;0.140001;0.163638;-0.010671;0.233291;0.442286;0.145373;0.810811;0.266501
02.02.2016 21:00;0;0.130289;0.149663;-0.007118;0.21169;0.43152;0.141834;0.801033;0.263287
02.02.2016 21:15;0;0.123542;0.140694;-0.041249;0.177926;0.423601;0.139231;0.794865;0.261259
02.02.2016 21:30;0;0.116795;0.131726;-0.069213;0.156206;0.415681;0.136628;0.788696;0.259232
02.02.2016 21:45;0;0.110048;0.122758;-0.00026;0.138383;0.407762;0.134025;0.782528;0.257204
02.02.2016 22:00;0;0.103301;0.113789;-0.098352;0.132429;0.399842;0.131422;0.776359;0.255177
02.02.2016 22:15;0;0.0920102;0.104082;-0.107691;0.111923;0.390188;0.128248;0.765559;0.251627
02.02.2016 22:30;0;0.0807199;0.0943749;-0.097309;0.107784;0.380533;0.125075;0.754759;0.248077
02.02.2016 22:45;0;0.0694295;0.0846679;-0.06813;0.138726;0.370879;0.121902;0.743958;0.244527
02.02.2016 23:00;0;0.0581391;0.0749609;-0.027825;0.177864;0.361224;0.118729;0.733158;0.240977
02.02.2016 23:15;0;0.0611755;0.0812272;-0.030891;0.162054;0.354743;0.116598;0.724529;0.238141
02.02.2016 23:30;0;0.064212;0.0874935;-0.015459;0.163696;0.348262;0.114468;0.7159;0.235305
02.02.2016 23:45;0;0.0672484;0.0937597;-0.054082;0.136957;0.34178;0.112338;0.707271;0.232469
03.02.2016 00:00;0;0.0702848;0.100026;-0.104789;0.100953;0.335299;0.110207;0.698643;0.229633
03.02.2016 00:15;0;0.0821522;0.100129;-0.11082;0.087464;0.331864;0.109078;0.692452;0.227598
03.02.2016 00:30;0;0.0940196;0.100233;-0.123011;0.072268;0.328428;0.107949;0.686262;0.225563
03.02.2016 00:45;0;0.105887;0.100336;-0.120288;0.073746;0.324993;0.10682;0.680072;0.223529
03.02.2016 01:00;0;0.117754;0.100439;-0.121847;0.074319;0.321557;0.105691;0.673882;0.221494
03.02.2016 01:15;0;0.109118;0.0940005;-0.131998;0.070998;0.320084;0.105206;0.671055;0.220565
03.02.2016 01:30;0;0.100481;0.087562;-0.120792;0.068332;0.31861;0.104722;0.668228;0.219636
03.02.2016 01:45;0;0.0918438;0.0811235;-0.121909;0.08234;0.317136;0.104238;0.6654;0.218707
03.02.2016 02:00;0;0.0832069;0.074685;-0.112835;0.082835;0.315663;0.103753;0.662573;0.217777
03.02.2016 02:15;0;0.0764865;0.0720368;-0.103728;0.103576;0.315618;0.103739;0.66382;0.218187
03.02.2016 02:30;0;0.069766;0.0693886;-0.085562;0.108606;0.315574;0.103724;0.665066;0.218597
03.02.2016 02:45;0;0.0630456;0.0667404;-0.084928;0.11178;0.315529;0.10371;0.666313;0.219006
03.02.2016 03:00;0;0.0563251;0.0640922;-0.081781;0.114733;0.315485;0.103695;0.667559;0.219416
03.02.2016 03:15;0;0.0485706;0.0613338;-0.095019;0.089638;0.31752;0.104364;0.671671;0.220768
03.02.2016 03:30;0;0.0408161;0.0585754;-0.123952;0.076608;0.319555;0.105033;0.675782;0.222119
03.02.2016 03:45;0;0.0330615;0.0558171;-0.126343;0.066444;0.32159;0.105701;0.679894;0.22347
03.02.2016 04:00;0;0.025307;0.0530587;-0.124105;0.069221;0.323625;0.10637;0.684005;0.224822
03.02.2016 04:15;0;0.0335899;0.054749;-0.127935;0.074004;0.331604;0.108993;0.692309;0.227551
03.02.2016 04:30;0;0.0418729;0.0564393;-0.124016;0.063644;0.339584;0.111616;0.700612;0.23028
03.02.2016 04:45;0;0.0501558;0.0581296;-0.095756;0.092173;0.347564;0.114239;0.708915;0.233009
03.02.2016 05:00;0;0.0584387;0.0598199;-0.09142;0.095464;0.355544;0.116862;0.717219;0.235738
03.02.2016 05:15;0;0.07104;0.0815116;-0.093637;0.101061;0.375133;0.1233;0.738687;0.242795
03.02.2016 05:30;0;0.0836413;0.103203;-0.078209;0.1138;0.394722;0.129739;0.760155;0.249851
03.02.2016 05:45;0;0.0962426;0.124895;-0.083014;0.108857;0.414311;0.136177;0.781623;0.256907
03.02.2016 06:00;0;0.108844;0.146587;-0.069974;0.116182;0.4339;0.142616;0.803091;0.263963
03.02.2016 06:15;0;0.117715;0.179012;-0.055831;0.128362;0.456255;0.149964;0.828069;0.272173
03.02.2016 06:30;0;0.126587;0.211437;-0.035122;0.168492;0.478611;0.157312;0.853046;0.280383
03.02.2016 06:45;0;0.135458;0.243862;-0.068965;0.148954;0.500967;0.16466;0.878023;0.288592
03.02.2016 07:00;0;0.144329;0.276288;-0.081928;0.130814;0.523322;0.172008;0.903001;0.296802
03.02.2016 07:15;0;0.158738;0.276936;-0.044818;0.165006;0.532433;0.175002;0.917737;0.301646
03.02.2016 07:30;0;0.173148;0.277584;-0.047072;0.195279;0.541544;0.177997;0.932473;0.306489
03.02.2016 07:45;0;0.187557;0.278232;-0.062457;0.160475;0.550655;0.180991;0.947209;0.311333
03.02.2016 08:00;0;0.201966;0.27888;-0.033688;0.20685;0.559766;0.183986;0.961945;0.316176
03.02.2016 08:15;0.0314631;0.168959;0.238444;-0.059294;0.187648;0.551916;0.181406;0.965196;0.317245
03.02.2016 08:30;0.0629263;0.135952;0.198008;-0.014486;0.198139;0.544067;0.178826;0.968446;0.318313
03.02.2016 08:45;0.0943894;0.102946;0.157572;-0.04852;0.200835;0.536218;0.176246;0.971697;0.319381
03.02.2016 09:00;0.125853;0.0699391;0.117136;-0.041041;0.180487;0.528368;0.173666;0.974947;0.32045
03.02.2016 09:15;0.127167;0.0590951;0.0924579;-0.030104;0.224071;0.52513;0.172602;0.979091;0.321812
03.02.2016 09:30;0.128481;0.0482511;0.0677802;0.00243;0.238748;0.521892;0.171538;0.983235;0.323174
03.02.2016 09:45;0.129795;0.037407;0.0431026;0.006651;0.242266;0.518654;0.170473;0.987379;0.324536
03.02.2016 10:00;0.131109;0.026563;0.018425;-0.005577;0.245218;0.515416;0.169409;0.991523;0.325898
03.02.2016 10:15;0.134245;0.0267394;0.0191724;0.016193;0.266136;0.516989;0.169926;0.992272;0.326144
03.02.2016 10:30;0.13738;0.0269158;0.0199198;0.040793;0.25992;0.518562;0.170443;0.993022;0.32639
03.02.2016 10:45;0.140516;0.0270922;0.0206672;0.034011;0.243475;0.520135;0.17096;0.993771;0.326637
03.02.2016 11:00;0.143651;0.0272685;0.0214146;0.045577;0.236844;0.521708;0.171477;0.99452;0.326883
03.02.2016 11:15;0.150488;0.0261676;0.0238305;-0.018706;0.191661;0.51411;0.16898;0.987185;0.324472
03.02.2016 11:30;0.157325;0.0250666;0.0262464;-0.021937;0.178111;0.506513;0.166483;0.979851;0.322061
03.02.2016 11:45;0.164162;0.0239657;0.0286623;-0.027647;0.171794;0.498916;0.163986;0.972516;0.31965
03.02.2016 12:00;0.170998;0.0228647;0.0310782;-0.036944;0.182547;0.491318;0.161488;0.965181;0.31724
03.02.2016 12:15;0.174786;0.0212236;0.0349879;-0.028694;0.170943;0.487366;0.160189;0.960304;0.315637
03.02.2016 12:30;0.178573;0.0195825;0.0388976;0.01422;0.178751;0.483413;0.15889;0.955428;0.314034
03.02.2016 12:45;0.18236;0.0179413;0.0428073;-0.004947;0.194503;0.47946;0.157591;0.950552;0.312431
03.02.2016 13:00;0.186148;0.0163002;0.046717;0.035785;0.242362;0.475508;0.156292;0.945676;0.310829
03.02.2016 13:15;0.180965;0.0270587;0.044948;0.012119;0.234115;0.473742;0.155712;0.945004;0.310608
03.02.2016 13:30;0.175783;0.0378172;0.043179;-0.006465;0.232699;0.471977;0.155131;0.944333;0.310387
03.02.2016 13:45;0.1706;0.0485756;0.04141;-0.026216;0.201966;0.470211;0.154551;0.943661;0.310166
03.02.2016 14:00;0.165418;0.0593341;0.0396409;-0.046442;0.16429;0.468446;0.153971;0.94299;0.309946
03.02.2016 14:15;0.124063;0.0824259;0.0480873;-0.042178;0.170061;0.467932;0.153802;0.943159;0.310001
03.02.2016 14:30;0.0827089;0.105518;0.0565338;-0.043048;0.164918;0.467417;0.153633;0.943327;0.310057
03.02.2016 14:45;0.0413544;0.128609;0.0649802;-0.05547;0.156522;0.466903;0.153463;0.943496;0.310112
03.02.2016 15:00;0;0.151701;0.0734266;-0.065816;0.169111;0.466388;0.153294;0.943665;0.310168
03.02.2016 15:15;0.0129324;0.165759;0.0815502;-0.051712;0.168755;0.470521;0.154653;0.940169;0.309019
03.02.2016 15:30;0.0258648;0.179818;0.0896739;0.032081;0.215836;0.474654;0.156011;0.936674;0.30787
03.02.2016 15:45;0.0387973;0.193876;0.0977975;0.017065;0.220168;0.478787;0.15737;0.933179;0.306721
03.02.2016 16:00;0.0517297;0.207934;0.105921;0.026362;0.242075;0.48292;0.158728;0.929683;0.305572
03.02.2016 16:15;0.0387973;0.201766;0.143808;-0.026799;0.221015;0.498964;0.164002;0.932633;0.306542
03.02.2016 16:30;0.0258648;0.195598;0.181695;-0.063245;0.202591;0.515009;0.169275;0.935583;0.307511
03.02.2016 16:45;0.0129324;0.18943;0.219582;-0.079348;0.181809;0.531054;0.174549;0.938532;0.308481
03.02.2016 17:00;0;0.183262;0.25747;-0.07144;0.177922;0.547098;0.179822;0.941482;0.30945
03.02.2016 17:15;0;0.164529;0.229578;-0.057701;0.170528;0.557653;0.183292;0.935574;0.307508
03.02.2016 17:30;0;0.145796;0.201686;-0.056331;0.198343;0.568208;0.186761;0.929667;0.305567
03.02.2016 17:45;0;0.127063;0.173795;-0.054845;0.201071;0.578764;0.19023;0.923759;0.303625
03.02.2016 18:00;0;0.10833;0.145903;-0.049894;0.181283;0.589319;0.1937;0.917851;0.301683
03.02.2016 18:15;0;0.103862;0.130275;-0.074824;0.178214;0.579958;0.190623;0.909479;0.298931
03.02.2016 18:30;0;0.099393;0.114647;-0.069232;0.176393;0.570598;0.187546;0.901107;0.29618
03.02.2016 18:45;0;0.0949244;0.0990194;-0.034597;0.204377;0.561237;0.18447;0.892735;0.293428
03.02.2016 19:00;0;0.0904558;0.0833914;0.012294;0.235806;0.551877;0.181393;0.884363;0.290676
03.02.2016 19:15;0;0.0741345;0.0830058;0.007118;0.234687;0.532764;0.175111;0.873988;0.287266
03.02.2016 19:30;0;0.0578133;0.0826201;0.006158;0.236014;0.513651;0.168829;0.863612;0.283856
03.02.2016 19:45;0;0.0414921;0.0822345;0.001294;0.233181;0.494537;0.162547;0.853237;0.280445
03.02.2016 20:00;0;0.0251708;0.0818489;-0.003676;0.216539;0.475424;0.156264;0.842861;0.277035
03.02.2016 20:15;0;0.023126;0.0751869;0.01111;0.23419;0.464711;0.152743;0.833432;0.273936
03.02.2016 20:30;0;0.0210811;0.0685249;0.007001;0.232468;0.453998;0.149222;0.824002;0.270836
03.02.2016 20:45;0;0.0190363;0.0618629;0.012522;0.228548;0.443285;0.145701;0.814573;0.267737
03.02.2016 21:00;0;0.0169915;0.0552009;0.014448;0.225262;0.432571;0.142179;0.805144;0.264638
03.02.2016 21:15;0;0.0185555;0.0467876;0.056879;0.225851;0.424747;0.139608;0.799338;0.26273
03.02.2016 21:30;0;0.0201195;0.0383742;-0.01716;0.22253;0.416922;0.137036;0.793533;0.260822
03.02.2016 21:45;0;0.0216835;0.0299609;-0.018213;0.191566;0.409098;0.134464;0.787727;0.258913
03.02.2016 22:00;0;0.0232475;0.0215476;-0.048709;0.171768;0.401273;0.131892;0.781922;0.257005
03.02.2016 22:15;0;0.0175606;0.0189064;-0.085839;0.134005;0.39166;0.128733;0.770849;0.253366
03.02.2016 22:30;0;0.0118736;0.0162652;-0.089509;0.118978;0.382047;0.125573;0.759776;0.249726
03.02.2016 22:45;0;0.00618658;0.0136239;-0.103701;0.108981;0.372434;0.122413;0.748704;0.246087
03.02.2016 23:00;0;0.000499597;0.0109827;-0.116428;0.102782;0.362821;0.119253;0.737631;0.242448
03.02.2016 23:15;0;0.000477813;0.00834107;-0.078815;0.117509;0.355998;0.117011;0.728036;0.239294
03.02.2016 23:30;0;0.000456028;0.00569942;-0.07832;0.127873;0.349176;0.114769;0.718441;0.23614
03.02.2016 23:45;0;0.000434244;0.00305777;-0.059929;0.14776;0.342354;0.112526;0.708846;0.232987
04.02.2016 00:00;0;0.000412459;0.000416114;-0.025249;0.164593;0.335531;0.110284;0.699251;0.229833
04.02.2016 00:15;0;0.000384471;0.000467873;-0.039366;0.145407;0.332093;0.109154;0.693052;0.227795
04.02.2016 00:30;0;0.000356483;0.000519632;-0.061959;0.121972;0.328654;0.108023;0.686853;0.225758
04.02.2016 00:45;0;0.000328496;0.000571392;-0.085918;0.110706;0.325215;0.106893;0.680654;0.22372
04.02.2016 01:00;0;0.000300508;0.000623151;-0.11286;0.076785;0.321777;0.105763;0.674455;0.221683
04.02.2016 01:15;0;0.0003852;0.000488719;-0.118642;0.073067;0.320168;0.105234;0.671274;0.220637
04.02.2016 01:30;0;0.000469892;0.000354288;-0.115519;0.076903;0.31856;0.104706;0.668093;0.219592
04.02.2016 01:45;0;0.000554584;0.000219856;-0.120024;0.06746;0.316952;0.104177;0.664912;0.218546
04.02.2016 02:00;0;0.000639276;8.54E-05;-0.133184;0.06371;0.315343;0.103648;0.66173;0.2175
04.02.2016 02:15;0;0.000797227;0.00228733;-0.130838;0.063996;0.315248;0.103617;0.662842;0.217866
04.02.2016 02:30;0;0.000955177;0.00448924;-0.119754;0.06945;0.315152;0.103585;0.663954;0.218231
04.02.2016 02:45;0;0.00111313;0.00669114;-0.113512;0.066835;0.315056;0.103554;0.665066;0.218597
04.02.2016 03:00;0;0.00127108;0.00889305;-0.118856;0.065907;0.31496;0.103522;0.666178;0.218962
04.02.2016 03:15;0;0.000953309;0.00737282;-0.104908;0.079998;0.316885;0.104155;0.670002;0.220219
04.02.2016 03:30;0;0.000635539;0.00585259;-0.104002;0.074965;0.31881;0.104788;0.673827;0.221476
04.02.2016 03:45;0;0.00031777;0.00433236;-0.08102;0.105564;0.320735;0.10542;0.677651;0.222733
04.02.2016 04:00;0;0;0.00281213;-0.064043;0.12648;0.32266;0.106053;0.681476;0.22399
04.02.2016 04:15;0;3.45E-05;0.00216081;-0.069621;0.119115;0.330608;0.108665;0.689604;0.226662
04.02.2016 04:30;0;6.90E-05;0.0015095;-0.085601;0.113272;0.338555;0.111278;0.697731;0.229333
04.02.2016 04:45;0;0.00010344;0.000858192;-0.10353;0.095745;0.346503;0.11389;0.705859;0.232005
04.02.2016 05:00;0;0.00013792;0.000206881;-0.114955;0.07394;0.354451;0.116502;0.713987;0.234676
04.02.2016 05:15;0;0.000360638;0.000155161;-0.104749;0.090108;0.373965;0.122916;0.735347;0.241697
04.02.2016 05:30;0;0.000583355;0.00010344;-0.098031;0.093259;0.393479;0.12933;0.756706;0.248717
04.02.2016 05:45;0;0.000806073;5.17E-05;-0.092075;0.087119;0.412994;0.135744;0.778066;0.255738
04.02.2016 06:00;0;0.00102879;0;-0.102429;0.099573;0.432508;0.142159;0.799426;0.262759
04.02.2016 06:15;0;0.00309331;0.000147526;-0.049354;0.117374;0.455099;0.149584;0.824948;0.271147
04.02.2016 06:30;0;0.00515783;0.000295053;-0.081874;0.109185;0.477689;0.157009;0.85047;0.279536
04.02.2016 06:45;0;0.00722235;0.000442579;-0.071238;0.152726;0.50028;0.164434;0.875992;0.287925
04.02.2016 07:00;0;0.00928687;0.000590106;-0.065218;0.138719;0.52287;0.171859;0.901514;0.296313
04.02.2016 07:15;0.0130347;0.00967784;0.00141767;-0.029038;0.188431;0.532259;0.174945;0.916973;0.301394
04.02.2016 07:30;0.0260694;0.0100688;0.00224523;0.048141;0.250706;0.541648;0.178031;0.932432;0.306476
04.02.2016 07:45;0.0391042;0.0104598;0.00307279;-0.008101;0.204046;0.551037;0.181117;0.947891;0.311557
04.02.2016 08:00;0.0521389;0.0108508;0.00390035;-0.046072;0.190911;0.560426;0.184203;0.96335;0.316638
04.02.2016 08:15;0.0998474;0.0124349;0.00497137;-0.064145;0.200823;0.5525;0.181598;0.966352;0.317625
04.02.2016 08:30;0.147556;0.014019;0.00604239;-0.06635;0.188296;0.544574;0.178993;0.969354;0.318611
04.02.2016 08:45;0.195264;0.0156031;0.00711341;-0.007107;0.193715;0.536648;0.176388;0.972356;0.319598
